date,universe,n,adv,dec,up_vol,dn_vol,up4,dn4,up25q,dn25q,up13_34,dn13_34,nh,nl,p_ab20,p_ab40,p_ab50,p_ab200,p_stack,p_s1,p_s2,p_s3,p_s4
2025-12-04,all,4270,2359,1754,693,532,324,68,664,667,783,1192,81,13,66.18,51.7,48.9,53.84,36.69,5.48,37.58,16.18,40.77
2025-12-04,nasdaq,3111,1825,1153,497,328,287,48,561,599,584,1053,46,9,64.25,48.18,45.81,50.98,33.61,5.54,35.24,15.63,43.59
2025-12-04,r2000,1940,978,902,337,271,149,29,317,169,459,357,45,5,75.44,62.41,59.49,62.29,46.42,4.16,41.77,20.46,33.62
2025-12-04,scan,158,106,52,28,12,13,5,83,0,78,0,4,0,94.94,99.37,100.0,100.0,98.1,0.0,100.0,0.0,0.0
2025-12-04,sp500,501,258,241,91,112,7,6,45,6,79,26,21,1,66.07,60.4,57.4,62.2,44.8,8.62,47.9,14.23,29.26
2025-12-05,all,4271,1741,2371,569,560,124,148,630,669,777,1138,79,34,63.22,50.04,47.38,53.68,37.81,5.85,37.31,16.3,40.54
2025-12-05,nasdaq,3112,1225,1751,383,357,105,127,539,596,589,1007,49,22,61.61,46.67,44.28,50.75,34.56,5.82,35.0,15.66,43.52
2025-12-05,r2000,1940,762,1121,272,280,40,64,294,184,443,342,35,15,71.26,60.13,57.26,61.81,47.46,4.69,41.4,20.35,33.56
2025-12-05,scan,156,74,81,24,11,6,2,77,0,85,0,8,0,91.67,99.36,100.0,100.0,99.36,0.0,100.0,0.0,0.0
2025-12-05,sp500,501,267,234,97,88,15,3,43,5,80,31,22,3,63.07,58.6,56.6,64.0,46.8,8.62,48.1,15.83,27.45
2025-12-08,all,4271,1779,2340,667,834,203,126,603,701,668,1255,61,36,60.74,48.55,46.47,53.09,38.11,6.1,37.25,15.78,40.88
2025-12-08,nasdaq,3112,1425,1558,481,476,181,106,517,618,520,1092,48,24,60.44,46.45,44.6,50.65,34.99,5.82,35.12,15.45,43.61
2025-12-08,r2000,1940,804,1088,365,434,93,59,284,201,363,407,38,15,68.21,57.81,56.09,61.41,47.9,4.95,41.24,20.09,33.72
2025-12-08,scan,162,69,92,21,32,8,0,79,0,81,0,3,0,92.59,99.38,100.0,100.0,98.77,0.0,100.0,0.0,0.0
2025-12-08,sp500,501,160,340,65,175,5,4,39,8,65,38,6,6,57.68,53.8,51.2,61.2,46.6,10.02,47.9,13.23,28.86
2025-12-09,all,4271,2384,1743,741,478,224,94,616,689,689,1214,62,33,63.23,50.17,47.51,53.61,38.49,6.15,37.92,15.63,40.31
2025-12-09,nasdaq,3112,1724,1265,521,329,196,76,524,610,532,1049,39,26,63.91,48.15,45.78,51.23,35.68,5.65,36.06,15.1,43.19
2025-12-09,r2000,1940,1236,660,422,223,101,45,296,187,378,395,35,10,71.98,61.17,58.13,62.26,48.55,5.01,42.14,20.03,32.82
2025-12-09,scan,157,89,67,22,13,9,3,72,0,78,0,3,0,91.72,99.36,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-12-09,sp500,501,215,285,71,73,6,4,33,6,62,41,16,1,52.89,48.4,49.0,59.8,45.6,11.22,47.49,12.22,29.06
2025-12-10,all,4272,2763,1373,1513,476,352,114,644,680,844,1096,182,26,67.67,54.45,51.99,55.64,39.87,5.84,38.52,17.06,38.57
2025-12-10,nasdaq,3113,1867,1132,919,341,244,99,539,621,646,956,123,26,66.52,51.05,48.84,52.79,37.09,5.5,36.59,16.13,41.78
2025-12-10,r2000,1940,1456,433,955,193,217,47,315,159,455,328,106,1,77.97,67.32,64.73,65.59,50.28,4.16,43.42,22.11,30.31
2025-12-10,scan,142,96,43,38,13,9,1,66,0,77,0,9,0,90.14,99.3,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-12-10,sp500,501,391,109,239,64,32,5,43,6,93,37,49,2,61.08,57.0,56.0,61.4,46.2,11.42,46.69,14.63,27.25
2025-12-11,all,4273,2458,1668,1031,506,190,102,675,680,868,1134,171,27,69.33,57.04,54.23,56.65,41.82,5.52,39.12,17.51,37.85
2025-12-11,nasdaq,3114,1636,1352,629,366,153,93,558,629,664,1008,99,26,67.16,52.8,49.98,53.27,38.53,5.3,37.14,16.1,41.47
2025-12-11,r2000,1941,1265,634,616,239,77,35,337,141,477,333,100,3,79.88,70.63,67.86,66.6,52.74,4.32,43.85,22.7,29.14
2025-12-11,scan,146,88,58,32,16,7,0,68,0,67,0,8,0,93.15,99.32,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-12-11,sp500,501,368,130,159,56,15,4,50,3,90,25,42,1,70.46,63.2,61.4,64.8,48.2,9.82,48.1,16.63,25.45
2025-12-12,all,4274,1389,2727,635,900,97,278,559,758,730,1270,54,48,64.27,53.97,51.8,55.74,42.62,5.97,38.98,16.73,38.33
2025-12-12,nasdaq,3115,969,2008,425,595,85,229,473,686,564,1123,44,43,61.37,49.3,47.51,52.24,39.38,5.88,36.8,15.39,41.92
2025-12-12,r2000,1942,668,1227,358,468,43,101,276,182,406,380,32,10,76.06,67.58,65.17,65.48,54.19,4.85,43.93,21.51,29.71
2025-12-12,scan,171,39,131,17,57,4,24,74,0,79,0,1,0,90.06,99.42,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-12-12,sp500,501,212,288,90,138,1,33,34,6,72,32,8,2,66.67,62.2,59.8,64.8,48.4,9.42,48.3,16.43,25.85
2025-12-15,all,4274,1500,2658,807,966,87,355,528,821,728,1364,73,116,58.16,51.5,49.33,54.38,42.9,6.61,39.0,15.35,39.05
2025-12-15,nasdaq,3115,953,2069,480,669,75,314,444,750,556,1205,55,110,53.11,45.68,44.44,50.39,39.14,6.77,36.54,13.83,42.86
2025-12-15,r2000,1942,799,1101,455,491,38,143,264,187,415,397,53,15,72.14,65.2,62.27,64.58,55.18,5.43,44.26,20.27,30.05
2025-12-15,scan,147,60,86,22,36,1,2,64,0,58,0,0,0,89.12,99.32,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-12-15,sp500,501,290,208,176,118,1,5,41,9,72,45,10,4,67.66,65.2,61.8,64.8,50.8,9.22,49.9,14.83,26.05
2025-12-16,all,4277,1739,2384,662,951,115,128,517,824,749,1326,31,77,54.96,49.99,48.26,53.95,42.99,6.9,39.3,14.65,39.15
2025-12-16,nasdaq,3118,1336,1643,449,574,107,99,441,753,575,1179,26,74,51.32,45.65,44.18,50.62,39.37,7.01,37.03,13.61,42.35
2025-12-16,r2000,1944,830,1067,398,499,49,58,259,190,430,388,21,10,68.7,63.5,61.13,63.74,55.54,5.43,44.79,18.88,30.9
2025-12-16,scan,139,54,83,24,24,5,3,53,0,57,0,2,0,94.24,100.0,100.0,100.0,99.28,0.0,100.0,0.0,0.0
2025-12-16,sp500,501,136,364,65,187,2,8,35,9,71,39,1,0,60.48,60.0,57.8,63.2,50.2,10.42,49.7,13.43,26.45
2025-12-17,all,4277,1578,2544,730,906,75,333,482,879,840,1337,39,84,49.62,47.58,46.49,53.19,42.62,7.3,39.62,13.56,39.52
2025-12-17,nasdaq,3118,1002,1982,409,618,61,285,406,801,628,1193,25,81,45.32,42.63,41.49,49.25,38.6,7.7,37.06,12.19,43.04
2025-12-17,r2000,1944,790,1107,400,452,28,138,248,207,515,366,23,13,62.45,61.17,59.13,63.79,55.2,5.64,45.43,18.3,30.64
2025-12-17,scan,118,42,75,20,29,2,9,50,0,61,0,1,0,89.83,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0
2025-12-17,sp500,501,252,247,156,138,4,25,32,9,75,43,3,0,57.88,59.2,59.8,63.2,50.2,10.82,50.5,12.63,26.05
2025-12-18,all,4278,2383,1738,957,668,180,86,493,864,870,1238,53,80,51.31,49.58,48.21,53.25,42.49,7.34,40.22,13.04,39.4
2025-12-18,nasdaq,3119,1728,1249,610,423,154,71,417,789,656,1116,34,72,47.02,44.8,43.41,49.44,38.7,7.66,37.84,11.62,42.88
2025-12-18,r2000,1944,1187,720,560,311,87,34,252,199,537,323,40,16,64.67,63.34,62.05,63.44,55.17,5.95,46.25,17.12,30.68
2025-12-18,scan,129,101,27,41,11,12,0,56,0,56,0,3,0,89.15,100.0,100.0,100.0,99.22,0.0,100.0,0.0,0.0
2025-12-18,sp500,501,270,228,145,129,10,3,36,9,70,31,5,0,58.48,60.2,58.2,63.8,50.4,10.62,50.7,13.03,25.65
2025-12-19,all,4278,2200,1947,1422,1443,325,116,490,902,827,1236,53,65,51.44,51.18,48.67,52.88,42.79,7.76,40.74,12.17,39.33
2025-12-19,nasdaq,3119,1670,1335,969,871,288,88,417,822,628,1113,32,63,48.81,47.38,44.82,49.57,39.14,7.72,38.64,11.0,42.64
2025-12-19,r2000,1944,854,1050,659,939,138,64,239,217,485,329,29,6,61.22,62.82,60.55,62.49,55.02,6.54,46.89,15.52,31.05
2025-12-19,scan,159,138,21,125,18,26,0,63,0,64,0,3,0,85.53,100.0,100.0,100.0,98.74,0.0,100.0,0.0,0.0
2025-12-19,sp500,501,288,212,277,210,18,1,34,8,77,32,9,0,56.69,60.6,58.2,62.2,51.4,11.82,49.9,12.22,26.05
2025-12-22,all,4279,2476,1655,700,547,140,48,531,880,891,1155,95,51,52.78,53.46,50.53,53.91,43.21,7.46,41.62,12.34,38.59
2025-12-22,nasdaq,3120,1737,1256,490,383,126,45,442,811,681,1040,58,48,50.06,49.66,46.74,50.73,39.5,7.48,39.66,11.13,41.73
2025-12-22,r2000,1944,1094,803,352,316,46,12,274,201,507,304,39,5,61.22,65.06,62.1,63.39,55.22,6.37,47.69,15.67,30.27
2025-12-22,scan,171,141,29,28,7,9,0,81,0,78,1,6,0,82.46,99.42,100.0,100.0,91.81,0.0,100.0,0.0,0.0
2025-12-22,sp500,501,396,105,65,21,1,0,40,7,81,24,33,1,63.67,63.87,62.4,64.0,52.2,10.62,50.9,13.03,25.45
2025-12-23,all,4279,1372,2750,339,564,78,125,492,930,917,1035,42,78,47.29,51.98,49.08,52.95,43.35,7.88,41.91,11.07,39.14
2025-12-23,nasdaq,3120,952,2037,250,410,72,112,408,852,706,934,25,72,44.79,48.37,45.23,49.85,39.75,7.89,39.87,10.03,42.21
2025-12-23,r2000,1944,582,1310,162,301,31,49,248,222,505,263,18,12,52.35,63.15,60.39,62.65,54.81,6.8,48.22,14.39,30.59
2025-12-23,scan,189,70,112,6,15,2,4,85,0,110,0,1,0,79.37,96.3,100.0,100.0,93.65,0.0,100.0,0.0,0.0
2025-12-23,sp500,501,219,282,17,27,0,2,37,8,87,17,11,1,61.28,63.67,62.8,63.0,53.0,10.82,51.3,11.62,26.25
2025-12-24,all,4279,2546,1471,166,96,49,20,503,899,841,1036,46,54,50.05,53.97,50.88,53.56,43.95,7.7,42.45,11.17,38.68
2025-12-24,nasdaq,3120,1706,1184,139,81,46,20,425,825,654,943,27,53,46.48,50.05,46.68,50.26,40.19,7.92,40.3,10.02,41.75
2025-12-24,r2000,1944,1248,612,68,32,19,2,255,206,445,252,17,2,55.49,65.58,62.41,63.02,55.12,6.69,48.89,14.12,30.31
2025-12-24,scan,181,110,68,0,1,0,1,81,0,92,0,2,0,82.32,97.79,100.0,100.0,93.37,0.0,100.0,0.0,0.0
2025-12-24,sp500,501,386,113,2,0,1,0,38,7,79,15,16,0,65.87,66.07,63.2,64.2,54.8,10.42,51.7,12.42,25.45
2025-12-26,all,4279,1707,2353,221,247,66,156,513,905,928,919,33,64,48.22,53.99,50.88,53.69,44.49,8.05,42.63,11.12,38.2
2025-12-26,nasdaq,3120,1162,1782,171,204,62,143,430,835,725,849,19,63,44.29,49.84,46.61,50.29,40.88,8.3,40.36,10.02,41.32
2025-12-26,r2000,1944,791,1072,91,101,18,52,264,204,503,207,16,5,52.91,65.94,62.41,63.6,55.64,7.17,49.26,14.33,29.25
2025-12-26,scan,178,64,111,2,5,1,6,80,0,93,0,1,0,79.78,99.44,100.0,100.0,98.31,0.0,100.0,0.0,0.0
2025-12-26,sp500,501,261,232,2,1,0,1,43,7,83,12,7,0,66.07,66.67,63.6,64.2,56.2,10.82,52.51,11.62,25.05
2025-12-29,all,4279,1276,2842,326,611,90,245,510,917,813,976,19,123,43.67,51.81,48.97,52.63,44.21,8.85,42.92,9.81,38.42
2025-12-29,nasdaq,3120,833,2154,244,468,86,226,425,847,645,895,16,123,38.66,47.3,44.48,48.99,40.2,9.25,40.36,8.77,41.63
2025-12-29,r2000,1944,606,1280,159,282,33,78,262,198,445,218,7,7,46.88,62.84,59.41,62.38,55.02,7.96,49.97,12.41,29.66
2025-12-29,scan,178,50,125,5,6,2,4,81,0,91,0,0,0,79.78,98.88,100.0,100.0,98.31,0.0,100.0,0.0,0.0
2025-12-29,sp500,501,203,292,13,9,0,2,46,6,67,13,2,0,67.66,66.87,65.4,64.8,56.4,10.6,53.6,11.2,24.6
2025-12-30,all,4279,1441,2671,417,476,88,113,465,941,701,1031,20,105,40.23,50.51,48.13,51.89,42.94,9.49,42.73,9.24,38.53
2025-12-30,nasdaq,3120,987,1986,291,386,80,107,394,872,556,948,12,101,34.93,45.32,43.25,47.94,38.46,10.1,39.97,8.08,41.86
2025-12-30,r2000,1944,635,1250,217,213,29,41,238,211,375,236,13,10,42.96,61.45,59.2,61.75,53.15,8.64,50.0,11.72,29.64
2025-12-30,scan,162,56,105,7,5,5,3,66,0,72,0,0,0,78.4,100.0,100.0,100.0,96.3,0.0,100.0,0.0,0.0
2025-12-30,sp500,501,187,311,7,3,0,0,37,7,54,14,1,0,64.07,66.87,62.8,64.8,56.8,10.6,54.2,10.6,24.6
2025-12-31,all,4279,1253,2852,403,557,97,86,461,965,617,1050,15,95,33.04,47.71,45.89,50.88,41.65,10.52,42.58,8.37,38.53
2025-12-31,nasdaq,3120,1059,1907,317,393,91,83,390,896,498,961,13,89,30.54,43.69,42.03,47.36,37.14,10.65,39.99,7.45,41.91
2025-12-31,r2000,1944,536,1356,198,311,27,22,232,210,317,240,8,12,33.14,56.51,55.22,60.69,50.78,10.01,50.0,10.65,29.34
2025-12-31,scan,133,49,83,9,6,4,1,65,0,58,0,0,0,70.68,99.25,100.0,100.0,96.99,0.0,100.0,0.0,0.0
2025-12-31,sp500,501,17,482,2,4,1,0,33,7,41,19,0,0,42.91,59.68,57.2,61.4,56.2,13.6,52.6,8.8,25.0
2026-01-02,all,4280,2488,1679,591,481,331,150,469,927,626,972,42,20,37.95,48.14,46.54,51.3,40.21,10.22,43.19,8.2,38.4
2026-01-02,nasdaq,3121,1748,1271,414,345,272,117,392,853,494,888,29,14,33.68,42.9,42.05,47.59,35.68,10.54,40.52,7.18,41.76
2026-01-02,r2000,1944,975,932,292,285,128,104,234,210,316,225,17,9,34.79,54.6,54.14,60.37,47.78,10.12,50.37,9.96,29.56
2026-01-02,scan,147,119,27,19,8,38,3,50,0,58,0,3,0,74.83,97.28,100.0,100.0,91.16,0.0,100.0,0.0,0.0
2026-01-02,sp500,501,331,169,43,51,38,10,35,8,50,19,10,4,57.68,62.87,60.6,62.0,55.4,12.8,53.0,9.0,25.2
2026-01-05,all,4280,2842,1291,1210,530,515,121,479,872,888,752,120,12,48.4,55.1,52.02,53.51,40.54,9.33,44.29,9.28,37.11
2026-01-05,nasdaq,3121,2039,955,812,337,423,101,395,802,687,697,69,9,44.86,51.0,47.48,50.09,35.78,9.57,41.68,8.47,40.27
2026-01-05,r2000,1944,1359,540,632,260,230,66,239,191,451,150,30,4,48.56,63.67,61.84,63.17,47.78,8.9,51.91,11.23,27.97
2026-01-05,scan,140,101,38,42,22,32,5,55,0,79,0,6,0,80.0,98.57,100.0,100.0,91.43,0.0,100.0,0.0,0.0
2026-01-05,sp500,501,339,160,171,100,31,4,39,7,86,11,47,1,61.88,65.07,63.4,63.6,55.6,12.0,54.0,9.6,24.4
2026-01-06,all,4280,2597,1517,1052,546,353,97,511,874,1008,712,140,20,55.07,57.52,55.27,54.49,42.12,9.23,44.6,9.97,36.21
2026-01-06,nasdaq,3121,1760,1209,674,388,265,83,414,812,757,658,75,18,50.32,52.8,49.74,50.46,36.94,9.67,41.91,8.64,39.78
2026-01-06,r2000,1944,1240,650,537,279,192,47,259,187,520,141,55,5,56.39,66.62,66.13,64.66,49.69,9.27,52.22,12.39,26.11
2026-01-06,scan,154,115,39,52,13,31,2,58,0,91,0,3,0,88.31,98.7,100.0,100.0,96.75,0.0,100.0,0.0,0.0
2026-01-06,sp500,501,378,123,170,63,35,3,46,7,111,11,48,2,71.86,68.06,68.2,66.0,56.8,10.6,55.0,11.0,23.4
2026-01-07,all,4281,1678,2449,621,730,237,135,494,898,1166,624,60,36,51.66,55.9,54.44,53.55,42.52,9.89,44.54,9.08,36.5
2026-01-07,nasdaq,3122,1370,1618,494,428,225,89,410,824,873,583,42,27,49.44,51.93,50.15,50.41,37.42,10.01,42.01,8.47,39.51
2026-01-07,r2000,1944,708,1193,275,358,107,61,249,206,620,123,29,15,52.47,64.4,64.13,63.12,49.87,9.95,52.36,10.75,26.95
2026-01-07,scan,195,89,105,31,35,19,7,76,1,134,0,4,0,84.62,99.49,100.0,100.0,96.92,0.0,100.0,0.0,0.0
2026-01-07,sp500,501,114,387,51,160,7,23,40,10,115,5,8,9,57.09,62.08,63.27,63.2,56.29,12.0,54.4,8.8,24.8
2026-01-08,all,4282,2651,1480,976,426,339,125,482,904,1284,620,117,23,60.5,60.84,58.65,55.95,44.5,8.73,45.62,10.4,35.25
2026-01-08,nasdaq,3123,1755,1242,594,338,208,104,390,843,910,580,62,20,55.78,55.72,52.44,51.74,39.13,9.32,42.67,9.15,38.86
2026-01-08,r2000,1945,1375,517,539,157,200,50,249,197,718,112,74,6,65.48,71.72,70.7,66.61,52.56,8.26,53.79,12.81,25.15
2026-01-08,scan,194,101,91,37,31,16,8,66,1,126,0,5,0,91.75,99.48,100.0,100.0,96.91,0.0,100.0,0.0,0.0
2026-01-08,sp500,501,349,152,150,56,30,12,38,8,132,8,19,3,68.86,68.86,71.06,66.8,58.48,10.4,55.4,11.4,22.8
2026-01-09,all,4282,2088,2038,727,541,225,131,542,883,1385,585,134,28,59.97,61.19,59.13,56.44,46.45,8.97,45.61,10.89,34.52
2026-01-09,nasdaq,3123,1399,1587,447,418,160,118,427,828,976,553,67,23,54.67,55.59,52.54,51.29,40.1,9.63,42.55,8.8,39.02
2026-01-09,r2000,1945,986,912,358,254,109,53,277,185,756,106,74,7,64.21,71.0,71.06,67.46,55.87,8.73,53.68,13.76,23.82
2026-01-09,scan,194,115,78,40,18,17,2,72,0,127,0,1,0,93.3,100.0,100.0,100.0,96.39,0.0,100.0,0.0,0.0
2026-01-09,sp500,501,287,212,102,72,19,1,51,9,143,7,31,2,69.86,70.86,72.26,69.0,60.68,9.6,56.4,12.6,21.4
2026-01-12,all,4284,2136,1982,754,568,284,137,518,911,1581,509,146,32,60.76,61.52,60.0,56.58,48.06,8.89,45.94,10.69,34.48
2026-01-12,nasdaq,3125,1514,1468,515,414,248,122,404,852,1110,487,78,31,55.79,56.17,53.71,51.45,41.57,9.62,42.69,8.8,38.89
2026-01-12,r2000,1946,1019,881,341,243,121,59,268,195,832,83,87,4,64.62,70.85,72.2,67.72,57.47,8.58,54.42,13.29,23.72
2026-01-12,scan,207,128,78,50,21,21,4,68,2,157,0,9,0,92.27,99.52,100.0,100.0,95.65,0.0,100.0,0.0,0.0
2026-01-12,sp500,501,251,249,106,83,4,7,48,10,173,4,27,1,67.07,69.26,71.46,68.4,61.88,9.6,56.6,11.8,22.0
2026-01-13,all,4284,1817,2324,639,654,169,174,541,914,1295,559,117,53,59.13,60.45,59.19,55.84,48.26,9.29,46.03,9.88,34.8
2026-01-13,nasdaq,3125,1254,1739,421,471,143,146,408,856,947,525,54,45,54.46,54.9,53.12,50.7,41.85,10.07,42.62,8.15,39.16
2026-01-13,r2000,1946,841,1069,304,277,76,76,288,190,654,115,64,11,62.19,69.04,70.03,66.67,57.31,9.05,54.58,12.07,24.3
2026-01-13,scan,206,113,89,39,22,14,8,69,6,136,0,5,0,93.2,100.0,100.0,100.0,95.15,0.0,100.0,0.0,0.0
2026-01-13,sp500,501,265,236,97,98,8,13,53,10,120,7,32,6,65.67,70.46,68.66,67.8,60.68,10.0,56.6,11.2,22.2
2026-01-14,all,4284,2472,1645,905,517,234,115,689,809,1237,600,128,52,62.52,62.36,61.27,56.8,49.85,9.14,46.33,10.57,33.97
2026-01-14,nasdaq,3125,1704,1273,578,384,188,98,509,761,878,559,63,41,57.41,56.46,55.23,51.31,43.42,9.96,42.86,8.52,38.65
2026-01-14,r2000,1946,1250,656,470,205,116,48,378,157,654,121,75,15,68.11,71.67,72.56,67.79,59.69,8.89,55.06,12.76,23.29
2026-01-14,scan,209,128,81,54,22,23,3,96,4,114,1,8,0,90.91,99.04,100.0,100.0,93.78,0.0,100.0,0.0,0.0
2026-01-14,sp500,501,311,189,157,73,9,14,72,7,123,12,28,5,68.46,73.65,72.85,70.2,61.68,9.2,57.0,13.2,20.6
2026-01-15,all,4284,2443,1713,961,530,216,147,655,865,1095,656,183,27,65.31,63.61,62.37,58.33,51.84,8.72,47.01,11.45,32.82
2026-01-15,nasdaq,3125,1633,1377,637,403,170,137,490,810,781,610,91,25,60.12,57.47,56.08,52.48,45.3,9.69,43.39,9.21,37.71
2026-01-15,r2000,1946,1278,637,505,213,95,70,357,177,566,144,105,4,72.79,74.37,74.17,70.12,62.91,8.31,55.8,14.35,21.55
2026-01-15,scan,210,129,80,50,33,15,8,84,10,96,1,10,0,96.19,100.0,100.0,100.0,97.14,0.0,100.0,0.0,0.0
2026-01-15,sp500,501,312,188,130,82,15,4,68,9,104,11,40,2,70.06,73.05,73.65,71.8,61.88,8.2,58.2,13.6,20.0
2026-01-16,all,4284,1701,2403,742,865,196,163,615,885,1006,713,102,47,62.46,61.81,61.13,57.15,52.75,9.46,46.89,10.42,33.24
2026-01-16,nasdaq,3125,1230,1745,482,596,166,134,464,824,723,658,47,39,57.81,55.68,54.77,51.51,46.26,10.4,43.39,8.25,37.95
2026-01-16,r2000,1946,686,1194,311,415,89,68,320,181,522,166,61,13,68.93,71.27,71.8,68.45,64.0,8.89,55.69,12.81,22.6
2026-01-16,scan,196,83,110,29,34,10,4,71,10,81,1,3,0,94.39,99.49,100.0,100.0,97.96,0.0,100.0,0.0,0.0
2026-01-16,sp500,501,230,271,154,165,5,14,66,11,92,15,15,8,66.67,72.06,72.85,70.4,61.28,9.0,57.8,12.6,20.6
2026-01-20,all,4284,1038,3131,519,1194,157,347,532,954,831,856,53,85,52.68,54.5,56.04,55.09,51.72,10.85,46.04,9.18,33.93
2026-01-20,nasdaq,3125,833,2185,388,759,142,264,411,887,619,786,39,67,48.43,48.99,50.16,49.98,45.1,11.52,42.67,7.42,38.39
2026-01-20,r2000,1946,403,1518,208,540,63,150,279,212,431,206,18,27,58.95,62.71,66.36,65.8,63.05,10.37,55.03,10.85,23.76
2026-01-20,scan,198,66,131,32,47,14,15,66,8,83,1,1,0,94.95,98.48,100.0,100.0,96.97,0.0,100.0,0.0,0.0
2026-01-20,sp500,501,97,402,74,269,5,44,53,14,63,28,6,18,53.89,62.08,64.47,66.6,58.48,12.0,55.4,11.2,21.4
2026-01-21,all,4286,2972,1179,1324,476,459,94,703,873,1097,729,231,46,59.76,59.67,60.55,57.62,53.09,9.73,47.39,10.4,32.47
2026-01-21,nasdaq,3127,2024,984,855,364,325,86,530,819,796,681,144,39,54.55,53.57,54.38,52.0,46.52,10.72,43.77,8.4,37.11
2026-01-21,r2000,1946,1572,345,708,166,283,36,392,182,593,148,156,8,70.32,71.07,72.91,69.29,65.02,9.05,56.56,12.8,21.59
2026-01-21,scan,231,183,46,82,26,36,10,80,9,109,0,11,0,92.21,99.13,100.0,100.0,96.97,0.0,100.0,0.0,0.0
2026-01-21,sp500,501,410,91,248,68,35,2,67,11,100,21,38,5,62.28,68.46,70.06,70.4,60.28,10.0,57.6,12.8,19.6
2026-01-22,all,4288,2654,1492,1006,494,331,59,739,813,1221,637,182,22,64.8,62.15,63.15,58.76,54.35,9.41,48.97,9.98,31.64
2026-01-22,nasdaq,3128,1999,1004,743,312,295,46,564,768,896,593,120,19,61.7,57.11,57.9,53.31,48.0,10.34,45.2,8.3,36.16
2026-01-22,r2000,1947,1248,660,506,213,173,18,411,147,675,124,128,4,73.97,73.29,75.13,70.88,67.03,8.62,58.41,12.54,20.42
2026-01-22,scan,242,155,85,63,23,27,1,90,2,124,0,10,0,92.98,99.59,100.0,100.0,95.04,0.0,100.0,0.0,0.0
2026-01-22,sp500,501,281,217,129,97,8,5,67,10,96,20,17,2,62.28,67.66,69.66,70.2,61.08,10.4,59.4,10.8,19.4
2026-01-23,all,4288,1215,2926,441,795,123,147,601,864,892,757,59,28,58.1,57.37,59.81,57.38,54.39,10.55,48.82,8.78,31.86
2026-01-23,nasdaq,3128,919,2075,335,535,108,119,457,806,676,692,35,25,55.26,52.64,54.72,52.12,48.63,11.33,45.07,7.27,36.33
2026-01-23,r2000,1947,378,1536,147,447,41,89,318,187,438,179,29,7,64.61,65.19,69.66,68.08,66.15,10.16,58.2,9.95,21.69
2026-01-23,scan,239,68,169,31,51,12,9,82,5,86,0,3,0,94.56,99.16,100.0,100.0,98.33,0.0,100.0,0.0,0.0
2026-01-23,sp500,501,182,318,68,112,3,4,55,9,74,22,8,1,57.88,64.47,67.47,70.0,60.48,11.6,59.0,11.0,18.4
2026-01-26,all,4291,1782,2363,627,685,112,222,565,880,800,822,44,42,55.43,55.79,59.22,56.77,53.78,10.99,48.92,8.06,32.03
2026-01-26,nasdaq,3131,1256,1747,454,469,100,192,433,819,585,756,33,37,52.82,50.82,54.08,51.51,48.24,11.78,45.07,6.66,36.5
2026-01-26,r2000,1948,793,1101,273,340,42,92,297,196,399,196,17,8,60.34,63.02,68.32,67.28,64.65,10.42,58.52,8.84,22.22
2026-01-26,scan,233,119,112,39,31,8,12,91,1,71,0,4,0,94.42,100.0,100.0,100.0,98.28,0.0,100.0,0.0,0.0
2026-01-26,sp500,501,315,186,113,70,3,5,45,9,71,20,7,3,60.28,67.27,70.26,70.4,61.28,11.6,59.6,10.8,18.0
2026-01-27,all,4293,2135,1987,633,556,197,124,625,819,870,819,94,63,54.57,55.6,58.42,56.33,53.17,11.5,48.97,7.59,31.94
2026-01-27,nasdaq,3133,1588,1399,469,373,162,88,485,762,651,750,57,50,52.82,51.3,53.66,51.44,47.89,12.11,45.31,6.38,36.2
2026-01-27,r2000,1948,972,927,271,251,79,66,315,178,434,200,39,19,57.77,62.35,66.62,66.7,63.36,11.11,58.41,8.36,22.12
2026-01-27,scan,220,163,56,44,11,25,0,87,2,86,0,8,0,96.36,100.0,100.0,100.0,96.82,0.0,100.0,0.0,0.0
2026-01-27,sp500,501,237,264,88,104,16,15,51,11,72,28,26,7,57.88,63.87,67.07,68.8,61.08,12.4,59.2,9.6,18.8
2026-01-28,all,4295,1273,2853,537,871,125,260,563,887,829,882,84,73,46.44,50.28,54.42,54.75,51.51,13.17,48.13,6.86,31.84
2026-01-28,nasdaq,3135,919,2072,381,587,112,223,452,822,617,804,52,53,44.65,46.03,49.97,49.73,46.42,14.02,44.05,5.94,35.99
2026-01-28,r2000,1948,463,1440,211,452,32,142,276,198,402,241,31,30,46.91,54.15,60.99,64.59,60.53,13.12,57.35,7.3,22.22
2026-01-28,scan,202,93,106,39,43,9,8,62,2,79,0,4,0,93.56,99.01,100.0,100.0,99.01,0.0,100.0,0.0,0.0
2026-01-28,sp500,501,194,307,91,137,14,8,46,13,77,25,23,7,52.1,59.68,62.48,68.2,59.48,12.8,59.6,8.6,19.0
2026-01-29,all,4298,2029,2131,923,798,158,283,540,952,833,968,88,128,46.99,51.73,54.64,54.33,49.67,13.69,48.35,6.22,31.74
